Year,Month,FV_BOY,Deposit,TAX,FV1,FaceValue,NAAR,COI_Rate,COI,FV_Net,AnnualRate,Growth,FV_EOY
12,2,562563.0458053056,0.0,0.0,562563.0458053056,10000000.0,9437436.954194695,2.469996,1942.5359605927567,560620.5098447128,0.0425,1947.8731603136766,562568.3830050265
12,3,562568.3830050265,0.0,0.0,562568.3830050265,10000000.0,9437431.616994973,2.469996,1942.5348620209263,560625.8481430055,0.0425,1947.891708204422,562573.7398512099
12,4,562573.7398512099,0.0,0.0,562573.7398512099,10000000.0,9437426.26014879,2.469996,1942.533759405206,560631.2060918047,0.0425,1947.9103243707536,562579.1164161754
12,5,562579.1164161754,0.0,0.0,562579.1164161754,10000000.0,9437420.883583825,2.469996,1942.5326527307097,560636.5837634447,0.0425,1947.9290090639972,562584.5127725087
12,6,562584.5127725087,0.0,0.0,562584.5127725087,10000000.0,9437415.487227492,2.469996,1942.5315419824965,560641.9812305261,0.0425,1947.9477625364032,562589.9289930625
12,7,562589.9289930625,0.0,0.0,562589.9289930625,10000000.0,9437410.071006937,2.469996,1942.530427145571,560647.3985659169,0.0425,1947.966585041151,562595.3651509581
12,8,562595.3651509581,0.0,0.0,562595.3651509581,10000000.0,9437404.634849042,2.469996,1942.529308204883,560652.8358427532,0.0425,1947.9854768323512,562600.8213195855
12,9,562600.8213195855,0.0,0.0,562600.8213195855,10000000.0,9437399.178680414,2.469996,1942.528185145326,560658.2931344402,0.0425,1948.0044381650503,562606.2975726052
12,10,562606.2975726052,0.0,0.0,562606.2975726052,10000000.0,9437393.702427395,2.469996,1942.527057951738,560663.7705146534,0.0425,1948.0234692952333,562611.7939839486
12,11,562611.7939839486,0.0,0.0,562611.7939839486,10000000.0,9437388.20601605,2.469996,1942.525926608902,560669.2680573397,0.0425,1948.0425704798283,562617.3106278195
12,12,562617.3106278195,0.0,0.0,562617.3106278195,10000000.0,9437382.68937218,2.469996,1942.524791101544,560674.7858367179,0.0425,1948.0617419767084,562622.8475786947
13,1,562622.8475786947,58720.0,1937.76,619405.0875786947,10000000.0,9380594.912421305,2.52,1969.9249316084738,617435.1626470862,0.0425,2145.2753876009683,619580.4380346872
13,2,619580.4380346872,0.0,0.0,619580.4380346872,10000000.0,9380419.561965313,2.52,1969.8881080127155,617610.5499266745,0.0425,2145.884769827575,619756.434696502
13,3,619756.434696502,0.0,0.0,619756.434696502,10000000.0,9380243.565303497,2.52,1969.8511487137343,617786.5835477883,0.0425,2146.4963977645825,619933.0799455529
13,4,619933.0799455529,0.0,0.0,619933.0799455529,10000000.0,9380066.920054447,2.52,1969.814053211434,617963.2658923414,0.0425,2147.1102796879386,620110.3761720293
13,5,620110.3761720293,0.0,0.0,620110.3761720293,10000000.0,9379889.623827972,2.52,1969.7768210038741,618140.5993510254,0.0425,2147.726423904089,620288.3257749295
13,6,620288.3257749295,0.0,0.0,620288.3257749295,10000000.0,9379711.67422507,2.52,1969.7394515872645,618318.5863233422,0.0425,2148.344838750091,620466.9311620923
13,7,620466.9311620923,0.0,0.0,620466.9311620923,10000000.0,9379533.068837907,2.52,1969.7019444559605,618497.2292176363,0.0425,2148.9655325937265,620646.1947502301
13,8,620646.1947502301,0.0,0.0,620646.1947502301,10000000.0,9379353.80524977,2.52,1969.6642991024517,618676.5304511276,0.0425,2149.588513833613,620826.1189649611
13,9,620826.1189649611,0.0,0.0,620826.1189649611,10000000.0,9379173.88103504,2.52,1969.6265150173583,618856.4924499438,0.0425,2150.213790899319,621006.7062408432
13,10,621006.7062408432,0.0,0.0,621006.7062408432,10000000.0,9378993.293759156,2.52,1969.5885916894229,619037.1176491537,0.0425,2150.8413722514797,621187.9590214052
13,11,621187.9590214052,0.0,0.0,621187.9590214052,10000000.0,9378812.040978596,2.52,1969.550528605505,619218.4084927997,0.0425,2151.4712663819078,621369.8797591816
13,12,621369.8797591816,0.0,0.0,621369.8797591816,10000000.0,9378630.120240819,2.52,1969.512325250572,619400.3674339311,0.0425,2152.1034818137105,621552.4709157448
14,1,621552.4709157448,58720.0,1937.76,678334.7109157448,10000000.0,9321665.289084256,2.600004,2019.6972531900187,676315.0136625548,0.0425,2349.8531357608913,678664.8667983157
14,2,678664.8667983157,0.0,0.0,678664.8667983157,10000000.0,9321335.133201685,2.600004,2019.6257193054096,676645.2410790103,0.0425,2351.000509269384,678996.2415882797
14,3,678996.2415882797,0.0,0.0,678996.2415882797,10000000.0,9321003.75841172,2.600004,2019.5539213237923,676976.687666956,0.0425,2352.1521187831277,679328.8397857391
14,4,679328.8397857391,0.0,0.0,679328.8397857391,10000000.0,9320671.16021426,2.600004,2019.4818582701434,677309.357927469,0.0425,2353.307979941092,679662.6659074101
14,5,679662.6659074101,0.0,0.0,679662.6659074101,10000000.0,9320337.33409259,2.600004,2019.409529165839,677643.2563782443,0.0425,2354.4681084399863,679997.7244866842
